,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature
18942,0.394,1960,0.983,"['A.C. Smyth', 'Alexander Schreiner', 'Frank Asper', 'Mormon Tabernacle Choir', 'Richard P. Condie']",0.118,106693,0.0775,0,0.00297,4,0.104,-22.774,1,"Come, Thou Glorious Day of Promise - Voice",9,0.0314,169.421,3
18943,0.935,1960,0.113,['The Everly Brothers'],0.638,132000,0.585,0,1.12e-06,2,0.0614,-10.312,1,Just in Case - Remastered Version,11,0.0259,98.658,4
18944,0.411,1960,0.838,['Tex Williams'],0.659,191280,0.311,0,2.03e-05,4,0.0768,-11.598,1,Start Even,11,0.111,110.11,3
18945,0.733,1960,0.475,['Fats Domino'],0.443,228360,0.327,0,0.135,10,0.0855,-11.492,1,You Always Hurt The One You Love,12,0.0318,139.589,4
18946,0.321,1960,0.941,['Charles Mingus'],0.481,924440,0.0607,0,0.742,7,0.346,-19.636,1,What Love,11,0.0943,104.37,4
18947,0.447,1960,0.667,['Chuck Berry'],0.508,136640,0.245,0,0.00139,7,0.105,-15.777,1,Driftin' Blues,16,0.0297,98.242,3
18948,0.125,1960,0.905,"['Camille Saint-Saëns', 'Jascha Heifetz', 'William Steinberg', 'RCA Victor Symphony Orchestra']",0.324,294827,0.144,0,0.498,9,0.607,-20.641,1,"Havanaise, Op. 83: Allegro",14,0.0429,104.147,4
18949,0.358,1961,0.931,['Umm Kulthum'],0.409,349840,0.186,0,1.15e-05,0,0.0898,-13.739,0,Asbah Andy Elaan Bondokeya,20,0.0379,119.177,4
18950,0.145,1961,0.938,['Johnny Hodges'],0.284,180307,0.11,0,0.14,0,0.112,-14.848,1,Your Love Has Faded,12,0.0352,63.392,4
18951,0.935,1961,0.713,['Frankie Laine'],0.632,119533,0.424,0,0.0,7,0.258,-12.265,1,The Man Who Broke the Bank at Monte Carlo,14,0.0476,118.783,4
18952,0.826,1961,0.411,['Dinah Washington'],0.611,118000,0.455,0,0.000161,7,0.12,-10.254,1,As Long As I'm In Your Arms,15,0.042,123.691,4
18953,0.457,1961,0.695,['B.B. King'],0.825,172600,0.424,0,2.3e-06,4,0.286,-6.653,0,Driving Wheel,9,0.0647,104.734,4
18954,0.233,1961,0.929,"['Pyotr Ilyich Tchaikovsky', 'Leningrad Philharmonic Orchestra', 'Evgeny Mravinsky']",0.523,500333,0.409,0,0.92,7,0.225,-15.287,1,"Symphony No. 6 in B Minor, Op. 74, TH 30 - ""Pathétique"": 3. Allegro molto vivace",13,0.0456,84.148,4
18955,0.0377,1961,0.961,"['Pyotr Ilyich Tchaikovsky', 'Leningrad Philharmonic Orchestra', 'Evgeny Mravinsky']",0.0798,586333,0.109,0,0.937,11,0.187,-17.815,0,"Symphony No. 6 in B Minor, Op. 74, TH 30 - ""Pathétique"": 4. Finale (Adagio lamentoso - Andante)",13,0.037,82.897,3
18956,0.413,1961,0.774,"['Johann Sebastian Bach', 'E. Power Biggs']",0.276,193067,0.289,0,0.8,7,0.392,-18.597,1,"Fugue in G Major, BWV 577",10,0.0498,111.111,4
18957,0.165,1961,0.93,['Ella Fitzgerald'],0.34,321000,0.149,0,0.0,7,0.203,-15.812,0,The Man That Got Away,11,0.0316,64.372,4
18958,0.55,1961,0.417,"['Les Paul', 'Mary Ford']",0.563,138773,0.341,0,0.0,0,0.294,-7.921,1,"Goodnight, Irene",10,0.0273,128.319,3
18959,0.423,1961,0.964,['Bob Newhart'],0.519,70000,0.843,0,0.0,5,0.867,-10.673,0,Herb Philbrick - Counter Spy,9,0.825,100.141,4
18960,0.126,1961,0.883,['Bill Evans Trio'],0.399,381093,0.206,0,0.908,4,0.242,-23.563,0,"My Man's Gone Now - Live At The Village Vanguard, 1961",19,0.0392,103.806,3
18961,0.452,1962,0.903,['Dean Martin'],0.385,144120,0.267,0,0.0,4,0.268,-15.286,0,Mimi,15,0.0331,127.591,4
18962,0.963,1962,0.266,['The Marvelettes'],0.679,148133,0.862,0,0.00835,10,0.114,-4.846,1,Twistin' Postman,13,0.0454,153.442,4
18963,0.233,1962,0.862,['Ella Fitzgerald'],0.285,193933,0.343,0,0.0,8,0.25,-9.765,1,Street Of Dreams,14,0.0335,73.618,4
18964,0.203,1962,0.613,['Frank Sinatra'],0.276,196093,0.168,0,2.84e-05,5,0.355,-16.562,1,It Might As Well Be Spring - Edit,14,0.0357,125.843,4
18965,0.473,1962,0.882,['Wynn Stewart'],0.454,150000,0.197,0,9.25e-06,4,0.113,-13.517,1,Falling for You,11,0.0322,97.462,4
18966,0.14,1962,0.77,['Frank Sinatra'],0.214,225800,0.303,0,0.000509,10,0.109,-12.204,0,Yesterdays,13,0.0351,114.477,5
18967,0.275,1962,0.752,['Nat King Cole'],0.418,149387,0.269,0,0.0,0,0.754,-11.767,1,Vaya Con Dios,19,0.0342,102.945,3
18968,0.333,1962,0.764,['Shel Silverstein'],0.669,210387,0.172,0,0.0,2,0.128,-13.075,1,The Unicorn,10,0.327,97.079,4
18969,0.597,1962,0.91,['Oscar Peterson Trio'],0.535,271173,0.278,0,0.911,5,0.2,-17.892,0,Tangerine,13,0.0397,79.042,4
18970,0.193,1962,0.926,['Dean Martin'],0.275,164040,0.202,0,0.0112,4,0.34,-14.948,1,What a Difference a Day Made,13,0.0312,86.006,4
18971,0.24,1962,0.993,"['Johann Sebastian Bach', 'Glenn Gould']",0.433,290573,0.214,0,0.93,2,0.0638,-20.811,0,"The Art of the Fugue, BWV 1080: Contrapunctus I",19,0.0653,147.667,4
18972,0.244,1962,0.902,['John Coltrane'],0.494,554960,0.295,0,0.0576,10,0.313,-9.405,1,Don't Take Your Love From Me,14,0.0339,117.904,4
18973,0.894,1962,0.759,['Al Caiola'],0.534,136293,0.908,0,0.812,4,0.0702,-6.601,1,Guitar Boogie,15,0.0522,169.873,4
18974,0.206,1962,0.917,['Dean Martin'],0.224,205373,0.144,0,0.0429,3,0.145,-16.475,1,Mam'selle,13,0.0338,142.903,4
18975,0.201,1962,0.915,['Frank Sinatra'],0.22,179533,0.171,0,1.74e-06,10,0.117,-13.349,1,Roses Of Picardy,14,0.0307,78.343,5
18976,0.287,1962,0.995,"['Robert Schumann', 'Vladimir Horowitz']",0.345,67507,0.0841,0,0.895,5,0.0879,-28.88,1,"Kinderszenen, Op. 15: No. 8, Am Kamin",18,0.054,206.301,4
18977,0.852,1962,0.778,['Johnny Cash'],0.743,109333,0.458,0,0.000709,10,0.0867,-8.621,1,You Won't Have Far to Go,13,0.0278,84.191,4
18978,0.736,1962,0.747,['Nat King Cole'],0.647,118653,0.453,0,0.0,0,0.149,-11.85,0,Aqui Se Habla En Amor,18,0.32,127.825,4
18979,0.241,1962,0.938,['Pete Drake'],0.468,144548,0.272,0,0.0757,7,0.105,-11.97,1,Southern Sunday,11,0.0277,97.555,4
18980,0.591,1963,0.918,['Bob Dylan'],0.594,119027,0.162,0,0.0,8,0.124,-14.167,1,I'd Hate to Be You on That Dreadful Day - Witmark Demo - 1963,17,0.0488,112.834,4
18981,0.867,1963,0.521,['Manfred Mann'],0.364,151693,0.838,0,0.0,5,0.861,-4.208,1,Sha La La,25,0.0393,144.934,4
18982,0.588,1963,0.551,['Barbra Streisand'],0.627,133640,0.31,0,0.0,5,0.241,-11.317,0,My Honey's Loving Arms,16,0.0363,113.876,4
18983,0.961,1963,0.375,['The Cheers'],0.726,132080,0.638,0,8.26e-06,8,0.0779,-13.406,1,Black Denim Trousers & Motorcycle Boots,15,0.213,153.472,4
18984,0.92,1963,0.995,"['Johann Sebastian Bach', 'Glenn Gould']",0.383,174253,0.139,0,0.929,0,0.173,-22.653,0,"Invention No. 2 in C Minor, BWV 773",20,0.0527,148.845,4
18985,0.177,1963,0.959,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",0.266,570333,0.131,0,0.853,0,0.101,-19.544,1,"Symphony No.1 in C Major, Op. 21: 1. Adagio molto. Allegro con brio",23,0.0402,96.475,4
18986,0.211,1963,0.818,['Aretha Franklin'],0.244,191533,0.359,0,0.0,7,0.589,-9.668,0,Laughing on the Outside,17,0.0317,85.652,1
18987,0.552,1963,0.816,['Bob Dylan'],0.459,261907,0.248,0,0.0,4,0.0955,-14.281,0,Masters of War - Witmark Demo - 1963,17,0.0472,183.977,3
18988,0.884,1963,0.838,['The Easy Riders'],0.448,136133,0.467,0,0.0,4,0.146,-9.068,1,Marianne,22,0.0472,174.26,3
18989,0.625,1963,0.914,['Bob Dylan'],0.722,168213,0.223,0,0.0,8,0.0712,-13.589,1,Quit Your Low Down Ways - Witmark Demo - 1962,16,0.0449,96.911,4
18990,0.573,1963,0.994,['Bob Dylan'],0.612,246187,0.163,0,0.00211,2,0.104,-16.183,1,Ballad of Hollis Brown - Witmark Demo - 1962,17,0.0568,110.326,5
18991,0.0395,1963,0.967,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",0.156,985000,0.061,0,0.903,10,0.112,-25.101,1,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 3. Adagio molto e cantabile",23,0.0389,80.491,4
18992,0.518,1963,0.748,['Lee Remick'],0.442,157200,0.357,0,0.0,5,0.172,-10.144,1,There Won't Be Trumpets,14,0.0355,76.233,3
18993,0.159,1963,0.927,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",0.25,883493,0.0967,0,0.759,3,0.112,-18.342,1,"Symphony No. 3 in E-Flat Major, Op. 55 - ""Eroica"": 1. Allegro con brio",22,0.0379,143.096,3
18994,0.109,1963,0.901,['Frank Sinatra'],0.22,186053,0.151,0,0.0,8,0.124,-14.487,1,You'll Never Walk Alone,18,0.0347,114.21,4
18995,0.255,1963,0.964,"['Aaron Copland', 'London Symphony Orchestra']",0.417,210307,0.153,0,0.916,4,0.0721,-19.514,1,Appalachian Spring: IV. Quite Fast,13,0.0391,59.117,4
18996,0.633,1963,0.778,['Wayne Newton'],0.563,154733,0.46,0,0.0,8,0.0757,-6.34,1,I've Got The World On A String,14,0.0353,120.257,4
18997,0.517,1963,0.46,['Bill Evans Trio'],0.45,271667,0.298,0,0.649,0,0.828,-20.764,1,My Heart Stood Still - Live,18,0.0434,127.092,4
18998,0.951,1963,0.802,['Barbara Lewis'],0.775,135933,0.388,0,1.13e-06,0,0.203,-16.132,1,My Mama Told Me,15,0.0417,134.547,4
18999,0.518,1963,0.785,['Bob Dylan'],0.508,249413,0.201,0,2.48e-05,9,0.0796,-14.507,1,Paths of Victory - Witmark Demo - 1963,16,0.0325,154.673,4
19000,0.544,1963,0.597,['Martha Reeves & The Vandellas'],0.537,184053,0.563,0,0.0,10,0.234,-7.801,1,Danke Schön,17,0.0373,118.525,4
19001,0.667,1963,0.852,['Bob Dylan'],0.647,268173,0.27,0,0.00139,2,0.0834,-13.941,1,I Shall Be Free - Witmark Demo - 1963,16,0.0328,110.945,4
19002,0.581,1963,0.648,['Patti Page'],0.278,174627,0.32,0,0.0,7,0.32,-15.851,1,Fly Me to the Moon (In Other Words),19,0.0436,159.254,4
19003,0.397,1964,0.894,['Burl Ives'],0.499,152400,0.0334,0,3.12e-05,10,0.117,-18.327,1,Lavender Blue (Dilly Dilly),16,0.0379,106.329,4
19004,0.895,1964,0.335,['Mongo Santamaria'],0.71,294800,0.647,0,0.927,10,0.0638,-9.771,0,Green Onions,21,0.0499,125.692,4
19005,0.27,1964,0.943,['Yves Montand'],0.291,196867,0.142,0,1.09e-05,8,0.121,-16.337,1,La vie en rose,31,0.0365,110.683,3
19006,0.963,1964,0.831,['The New Christy Minstrels'],0.76,175133,0.613,0,1.82e-06,7,0.0736,-11.524,1,Paul Bunyan,13,0.0441,123.009,4
19007,0.973,1964,0.991,"['Johann Sebastian Bach', 'Glenn Gould']",0.486,63267,0.357,0,0.898,7,0.102,-19.652,0,"Invention No. 8 in F Major, BWV 779 - Remastered",18,0.0478,100.193,4
19008,0.387,1964,0.831,['Los Indios Tabajaras'],0.68,132067,0.053,0,0.0214,4,0.0696,-24.116,1,Over the Rainbow,26,0.0435,113.025,3
19009,0.845,1964,0.99,"['Johann Sebastian Bach', 'Glenn Gould']",0.423,44960,0.472,0,0.942,2,0.128,-22.446,0,"Invention No. 4 in D Minor, BWV 775 - Remastered",19,0.0462,111.842,3
19010,0.214,1964,0.838,['Frank Sinatra'],0.187,177147,0.245,0,5.18e-06,3,0.253,-16.752,1,Love Isn't Just For The Young,16,0.0349,81.192,1
19011,0.207,1964,0.967,['Dean Martin'],0.484,136000,0.0504,0,1.03e-05,2,0.224,-16.588,0,Hands Across the Table,17,0.0324,64.017,4
19012,0.565,1964,0.991,"['Frédéric Chopin', 'Arthur Rubinstein']",0.239,109173,0.0719,0,0.88,8,0.283,-29.002,1,"3 Waltzes, Op. 64: No. 1 in D-Flat Major ""Minute""",17,0.0368,142.321,4
19013,0.181,1964,0.805,['Marvin Gaye'],0.231,213320,0.339,0,1e-06,2,0.115,-7.47,0,You've Changed,16,0.0293,175.683,3
19014,0.693,1964,0.0281,['Jerry Lee Lewis'],0.311,267573,0.835,0,0.0337,5,0.397,-9.012,1,"Whole Lotta Shakin' Goin' On - Live At The Star-Club, Hamburg, Germany/1964",19,0.0557,92.211,4
19015,0.911,1964,0.0147,['The Rolling Stones'],0.475,159707,0.725,0,0.149,9,0.245,-8.741,1,Little By Little - Mono Version,19,0.0537,87.655,4
19016,0.209,1964,0.911,['Aretha Franklin'],0.233,211200,0.158,0,0.000133,2,0.226,-11.623,1,What a Diff'rence a Day Made,22,0.0307,77.094,4
19017,0.973,1964,0.988,"['Johann Sebastian Bach', 'Glenn Gould']",0.402,81000,0.482,0,0.897,0,0.14,-16.635,0,"Invention No. 5 in E-Flat Major, BVW 776 - Remastered",18,0.0466,100.004,4
19018,0.743,1964,0.988,"['Johann Sebastian Bach', 'Glenn Gould']",0.243,44747,0.314,0,0.884,0,0.115,-24.158,1,"Invention No. 13 in A Minor, BWV 784 - Remastered",18,0.0379,143.209,4
19019,0.157,1964,0.899,['Tammy Wynette'],0.45,163200,0.144,0,0.00514,7,0.101,-13.705,1,You'll Never Walk Alone,19,0.0296,79.889,4
19020,0.846,1964,0.627,['Nina Simone'],0.586,122440,0.354,0,0.0,9,0.158,-13.329,1,How Can I?,21,0.0395,126.822,4
19021,0.0697,1964,0.927,['Thelonious Monk'],0.515,365533,0.177,0,0.915,5,0.07,-18.041,1,Memories Of You,16,0.067,139.689,4
19022,0.902,1964,0.691,['The Impressions'],0.769,149427,0.537,0,0.0,7,0.143,-5.438,0,I Ain't Supposed To,14,0.0703,127.553,4
19023,0.805,1965,0.138,['The Byrds'],0.53,180333,0.655,0,5.15e-05,0,0.235,-10.046,1,The Day Walk (Never Before),19,0.0351,122.989,4
19024,0.327,1965,0.479,['Otis Redding'],0.464,363680,0.45,0,0.0,5,0.956,-8.311,1,I've Been Loving You Too Long - Remastered Live At The Whisky A Go Go Version,22,0.0456,122.321,3
19025,0.512,1965,0.677,['Otis Redding'],0.508,168640,0.212,0,7.33e-06,0,0.106,-13.483,1,You Don't Miss Your Water - 2008 Remaster,21,0.0322,145.505,3
19026,0.969,1965,0.411,['The Beach Boys'],0.65,136360,0.695,0,0.0,5,0.122,-8.176,1,You're So Good to Me (Stereo),21,0.031,118.618,4
19027,0.399,1965,0.823,['Phil Ochs'],0.564,234267,0.0467,0,0.0,9,0.11,-18.715,1,Ballad of the Carpenter,16,0.107,141.194,4
19028,0.563,1965,0.868,['Ian & Sylvia'],0.546,209907,0.156,0,5.93e-05,5,0.121,-20.491,1,Darcy Farrow,17,0.0276,97.826,4
19029,0.947,1965,0.442,['Otis Redding'],0.812,126733,0.383,0,0.00645,0,0.344,-13.272,1,Home in Your Heart,20,0.054,119.279,4
19030,0.976,1965,0.764,['John Fahey'],0.521,107400,0.716,0,0.94,3,0.123,-5.438,1,Brenda's Blues,16,0.0339,97.229,3
19031,0.176,1965,0.762,['John Fahey'],0.316,368827,0.359,0,0.764,1,0.0784,-8.08,1,Old Southern Medley,16,0.0467,145.931,4
19032,0.212,1965,0.974,['Barbra Streisand'],0.304,176493,0.224,0,3.55e-06,4,0.192,-12.11,0,My Man,17,0.0353,102.66,1
19033,0.888,1965,0.273,['Otis Redding'],0.809,178440,0.438,0,0.0238,0,0.262,-9.176,1,Down in the Valley - 2008 Remaster,21,0.0495,97.687,4
19034,0.505,1965,0.546,['Four Tops'],0.466,150507,0.487,0,3.83e-06,8,0.317,-7.206,1,Call On Me,18,0.0262,97.348,3
19035,0.659,1965,0.76,['Lee Morgan'],0.602,625333,0.405,0,0.357,10,0.0619,-13.569,1,The Rumproller,19,0.038,130.377,4
19036,0.81,1965,0.54,['Martha Reeves & The Vandellas'],0.657,137533,0.488,0,0.000187,10,0.0637,-8.626,1,Dancing Slow,19,0.0274,104.122,4
19037,0.336,1965,0.92,['Patti Page'],0.604,190533,0.101,0,0.0,0,0.0983,-19.254,1,Try to Remember,22,0.0402,99.345,3
19038,0.0,1966,0.862,['The Ray Conniff Singers'],0.0,123667,0.176,0,3e-06,10,0.251,-17.547,1,Edelweiss,25,0.0,0.0,0
19039,0.701,1966,0.431,['Jimmy Durante'],0.562,159480,0.31,0,0.0,1,0.123,-14.361,1,Old Man Time,20,0.188,150.673,4
19040,0.125,1966,0.914,['Ennio Morricone'],0.284,201107,0.325,0,0.861,9,0.118,-8.896,0,Run Man Run - Titoli finale - Remastered,22,0.0569,109.139,4
19041,0.214,1966,0.883,['Bill Evans Trio'],0.449,237840,0.177,0,0.701,3,0.413,-16.614,1,Pavane,20,0.0311,137.469,4
19042,0.522,1966,0.868,['Jane Morgan'],0.249,169613,0.306,0,0.0,2,0.223,-11.455,1,A Lover's Concerto,23,0.0317,91.513,4
19043,0.546,1966,0.365,['Percy Sledge'],0.4,125040,0.361,0,0.0,11,0.0931,-10.464,1,That's How Strong My Love Is,19,0.0332,175.657,3
19044,0.887,1967,0.394,['Scott Walker'],0.397,117080,0.39,0,2.13e-05,11,0.239,-17.695,1,The Lady Came From Baltimore,25,0.0324,150.599,4
19045,0.275,1967,0.904,['Ravi Shankar'],0.36,1637889,0.41,0,0.00327,2,0.955,-17.458,1,Raga Bhimpalasi - Live,24,0.0833,133.893,4
19046,0.973,1967,0.763,"['Paquito Guzman', 'Chamaco Ramírez', 'Tommy Olivencia y Su Orquesta']",0.602,215462,0.438,0,0.0,7,0.33,-12.61,1,Cumbele Maina,20,0.0386,97.891,4
19047,0.561,1967,0.835,['Nina Simone'],0.441,120987,0.189,0,0.0,0,0.0848,-11.675,1,The Turning Point,26,0.0362,90.264,1
19048,0.669,1967,0.261,"['Johnny Cash', 'June Carter Cash']",0.569,140253,0.386,0,6.4e-06,9,0.109,-11.351,1,Shantytown,23,0.039,152.995,4
19049,0.519,1967,0.863,['The Doors'],0.308,151787,0.495,0,3.61e-05,10,0.305,-10.704,1,The Crystal Ship,22,0.0315,180.57,4
19050,0.684,1967,0.574,"['Johnny Cash', 'June Carter Cash']",0.468,148507,0.526,0,0.00243,9,0.0832,-8.976,1,Fast Boat to Sydney,23,0.0676,173.239,4
19051,0.635,1967,0.616,['Vicente Fernández'],0.639,154053,0.408,0,0.0,0,0.159,-6.879,1,Pierdete Conmigo,25,0.027,103.984,4
19052,0.727,1967,0.845,['The Left Banke'],0.655,180867,0.505,0,0.00204,8,0.0863,-10.289,1,Barterers And Their Wives,23,0.0301,124.854,4
19053,0.695,1967,0.114,"['Frank Zappa', 'The Mothers Of Invention']",0.405,101120,0.618,0,0.0,4,0.253,-8.22,1,Soft-Sell Conclusion,22,0.0958,111.772,4
19054,0.326,1967,0.591,"['Frank Sinatra', 'Antônio Carlos Jobim']",0.416,390187,0.285,0,0.000182,5,0.659,-16.702,1,Sinatra/Jobim Medley,25,0.0442,123.979,4
19055,0.36,1967,0.399,['Jefferson Airplane'],0.406,302413,0.331,0,0.00027,9,0.15,-12.523,1,Won't You Try / Saturday Afternoon,21,0.0326,132.459,4
19056,0.404,1967,0.0201,['Os Incríveis'],0.596,223907,0.828,0,0.884,7,0.226,-6.099,1,O Milionário (The Millionaire),47,0.0341,125.922,4
19057,0.401,1967,0.723,['The Beatles'],0.475,248480,0.384,0,6.88e-06,2,0.158,-13.292,1,"Lucy In The Sky With Diamonds - Speech, False Start And Take 5",23,0.119,132.659,3
19058,0.51,1968,0.264,['Glen Campbell'],0.473,159800,0.486,0,0.0,0,0.462,-7.811,1,It's Over,25,0.0248,95.596,4
19059,0.93,1968,0.0456,['The Chambers Brothers'],0.501,295387,0.802,0,0.0,0,0.546,-11.148,1,I Can't Turn You Loose,24,0.0525,138.624,4
19060,0.568,1968,0.866,"['Porter Wagoner', 'Dolly Parton']",0.361,112120,0.342,0,0.0,5,0.119,-10.312,1,Before I Met You,22,0.035,169.935,3
19061,0.421,1968,0.31,['Love Affair'],0.505,230893,0.401,0,1.22e-06,0,0.0514,-12.549,1,Rainbow Valley,38,0.0282,105.606,4
19062,0.454,1968,0.143,['Grateful Dead'],0.375,124267,0.487,0,0.0285,9,0.27,-10.267,1,Born Cross-Eyed - 2001 Remaster,22,0.0419,102.896,3
19063,0.609,1968,0.108,['Tammy Wynette'],0.621,194293,0.435,0,2.63e-05,11,0.114,-13.121,0,Gentle On My Mind,26,0.0367,105.291,4
19064,0.388,1968,0.856,['Willie Nelson'],0.377,131667,0.182,0,0.000151,4,0.389,-13.366,1,Ashamed,18,0.0288,82.85,4
19065,0.332,1968,0.48,['Os Mutantes'],0.308,198587,0.679,0,4.24e-05,2,0.105,-4.926,1,Trem Fantasma,27,0.0472,126.995,4
19066,0.329,1968,0.504,['Grateful Dead'],0.342,146716,0.399,0,0.014,9,0.189,-16.597,1,Born Cross-Eyed - 2013 Remaster,19,0.0507,137.358,4
19067,0.314,1968,0.906,['Melanie'],0.449,261827,0.112,0,1.62e-06,7,0.0962,-13.557,1,Mr. Tambourine Man,28,0.0408,124.746,4
19068,0.605,1968,0.583,['Canned Heat'],0.594,205160,0.519,0,5.85e-05,2,0.109,-11.969,1,World In A Jug,25,0.0396,125.445,4
19069,0.341,1968,0.0722,['The Band'],0.391,328520,0.711,0,0.528,9,0.0545,-9.237,1,Chest Fever - Remixed 2018,21,0.0339,99.306,4
19070,0.151,1968,0.698,['The Incredible String Band'],0.365,286320,0.297,0,0.0,0,0.141,-11.92,1,Koeeoaddi There - 2010 Remaster,25,0.0333,96.294,4
19071,0.653,1969,0.623,"['Al Kooper', 'Shuggie Otis']",0.441,569693,0.364,0,0.586,2,0.287,-15.26,1,12:15 Slow Goonbash Blues,25,0.0417,78.972,3
19072,0.747,1969,0.861,['Marinella'],0.635,200560,0.338,0,9.52e-05,0,0.319,-10.023,0,Stalia Stalia,34,0.0331,117.112,4
19073,0.809,1969,0.489,['Astrud Gilberto'],0.6,186747,0.649,0,3.04e-05,6,0.0666,-8.855,1,Let Go (Canta De Ossanha),27,0.101,171.894,4
19074,0.388,1969,0.168,['The Kinks'],0.356,205373,0.659,0,0.0,7,0.0864,-7.134,1,Some Mother's Son - Mono Mix,24,0.0362,81.816,4
19075,0.616,1969,0.289,['Blodwyn Pig'],0.44,203573,0.757,0,0.000325,3,0.294,-6.813,1,It's Only Love - 2006 Remaster,32,0.0591,74.712,4
19076,0.297,1969,0.615,['Elvis Presley'],0.419,176240,0.477,0,0.0665,0,0.875,-15.254,1,"In the Ghetto - Live at The International Hotel, Las Vegas, NV - 8/25/69 Dinner Show",32,0.0532,97.194,4
19077,0.453,1969,0.12,['Jefferson Airplane'],0.456,365080,0.861,0,0.922,2,0.741,-11.62,0,"Come Back Baby - Live at The Woodstock Music & Art Fair, August 16, 1969",27,0.04,114.957,4
19078,0.603,1969,0.755,['Johnny Horton'],0.532,171627,0.239,0,0.0,0,0.099,-14.361,1,I Just Don't Like This Kind of Livin',22,0.0358,117.16,4
19079,0.843,1969,0.609,['Mulatu Astatke'],0.667,233733,0.498,0,0.132,5,0.108,-12.09,1,Yèkatit,26,0.0373,86.416,4
19080,0.322,1969,0.393,"[""Alexander 'Skip' Spence""]",0.196,242307,0.644,0,0.000363,2,0.643,-10.684,1,War In Peace,24,0.0514,74.899,4
19081,0.655,1969,0.0259,['The Kinks'],0.379,281707,0.899,0,0.0175,7,0.269,-6.528,1,Mr. Churchill Says - Mono Mix,24,0.0565,96.853,4
19082,0.778,1969,0.00303,['Bob Seger'],0.357,183533,0.679,0,1.15e-06,1,0.111,-8.77,0,Down Home,21,0.124,151.873,4
19083,0.425,1969,0.84,['Johnny Horton'],0.42,172933,0.143,0,0.000221,0,0.31,-19.306,1,Hank and Joe and Me,21,0.0362,99.575,4
19084,0.355,1969,0.329,['Jimi Hendrix'],0.493,201747,0.481,0,0.00662,10,0.253,-10.514,1,The Wind Cries Mary,22,0.0441,78.89,4
19085,0.835,1969,0.376,"['Johnny Cash', 'The Carter Family']",0.599,126907,0.585,0,0.000287,8,0.379,-10.694,1,"Ring Of Fire (with The Carter Family) - Live at San Quentin State Prison, San Quentin, CA - February 1969",24,0.0325,122.896,4
19086,0.706,1969,0.116,['David Ruffin'],0.62,182827,0.629,0,0.0,9,0.158,-8.692,1,Everlasting Love,21,0.053,119.835,4
19087,0.93,1969,0.0245,['Creedence Clearwater Revival'],0.62,139279,0.851,0,1.36e-06,2,0.0596,-3.98,1,Bad Moon Rising,22,0.031,89.5,4
19088,0.0638,1970,0.97,['King Crimson'],0.239,50060,0.00157,0,0.0,7,0.124,-42.488,0,Peace - A Beginning,30,0.0514,94.32,3
19089,0.911,1970,0.522,['Bobby Bare'],0.706,143800,0.37,0,0.0,2,0.243,-14.973,1,Don't It Make You Want to Go Home,24,0.0341,122.529,4
19090,0.561,1970,0.794,['Harry Nilsson'],0.469,114493,0.252,0,0.27,2,0.149,-19.641,1,The Clearing In the Woods - Narration,23,0.085,137.19,3
19091,0.721,1970,0.326,['The Velvet Underground'],0.441,166213,0.568,0,0.0,4,0.368,-8.833,1,Who Loves the Sun - 2015 Remaster,27,0.0298,130.131,4
19092,0.687,1970,0.233,['The Meters'],0.738,168867,0.479,0,0.439,10,0.0666,-12.813,1,9 'til 5,24,0.0782,113.311,4
19093,0.691,1970,2.2e-06,['The Stooges'],0.378,214187,0.892,0,0.703,4,0.262,-6.369,0,Loose - 2005 Remaster,28,0.0334,135.895,4
19094,0.389,1970,0.264,['Lou Donaldson'],0.624,491627,0.47,0,0.362,5,0.0736,-12.17,1,Pot Belly,26,0.0272,96.881,4
19095,0.622,1970,0.221,['Allman Brothers Band'],0.442,211600,0.657,0,0.0544,0,0.179,-9.308,1,Don't Keep Me Wonderin',23,0.0444,92.317,4
19096,0.652,1970,0.633,['Van Morrison'],0.467,352520,0.573,0,0.000288,7,0.101,-13.262,1,Caravan - Take 4,25,0.0701,150.957,4
19097,0.389,1970,0.297,['The Velvet Underground'],0.375,173160,0.443,0,0.0,9,0.247,-10.707,1,I'm Sticking With You - Session Outtake; 2015 Remaster,25,0.0409,164.929,4
19098,0.762,1970,0.531,['Curtis Mayfield'],0.861,191773,0.503,0,0.00278,8,0.0845,-10.787,0,Underground - Demo Version,27,0.0442,100.727,4
19099,0.685,1970,0.995,"['William Byrd', 'Glenn Gould']",0.317,341920,0.139,0,0.908,0,0.102,-21.881,1,Sellinger's Round,28,0.0351,97.494,4
19100,0.73,1970,0.51,"['The Band', 'Todd Rundgren']",0.561,253907,0.457,0,0.0,5,0.0951,-10.978,1,Daniel And The Sacred Harp - Remastered 2000,23,0.0422,130.707,4
19101,0.445,1971,0.652,['Leon Russell'],0.41,207760,0.383,0,0.000519,5,0.191,-13.18,1,Home Sweet Oklahoma,23,0.0346,75.722,4
